iter	Logloss
427	0.004330571082
428	0.004314768558
429	0.004302497906
430	0.004294063776
431	0.004275695478
432	0.004267923003
433	0.004253281126
434	0.004239566901
435	0.00421661177
436	0.00420819803
437	0.004200058997
438	0.004184392995
439	0.004161420358
440	0.004147868242
441	0.004137525281
442	0.004118858632
443	0.004102684263
444	0.004093657923
445	0.004081376487
446	0.004065330302
447	0.004043793829
448	0.004032223676
449	0.004020246135
450	0.004003422396
451	0.003959057685
452	0.003945152458
453	0.003931880953
454	0.003916533611
455	0.00390565777
456	0.003892379462
457	0.003881412579
458	0.00386894525
459	0.003857344066
460	0.003849027372
461	0.003840097429
462	0.003829410503
463	0.00381597247
464	0.003798248856
465	0.003785344943
466	0.003775204167
467	0.003757711745
468	0.003745871295
469	0.003737213436
470	0.003719431784
471	0.003711949585
472	0.003698772387
473	0.003690317715
474	0.003678797791
475	0.00366831282
476	0.003647327797
477	0.003639989578
478	0.003634718993
479	0.003626661207
480	0.003611669303
481	0.003598267386
482	0.003591117017
483	0.003584773362
484	0.003574642667
485	0.003568431544
486	0.00355110033
487	0.003541020349
488	0.003523192916
489	0.003514600537
490	0.003501021047
491	0.003486687578
492	0.003475796243
493	0.003469122658
494	0.003450171879
495	0.003437369792
496	0.003423950433
497	0.003412110298
498	0.003405724663
499	0.003390481844
500	0.003383886975
501	0.003366602385
502	0.003355371677
503	0.003338076384
504	0.003311759647
505	0.003296740812
506	0.00329154469
507	0.003283269277
508	0.003275336995
509	0.003268950702
510	0.00326450612
511	0.003251968883
512	0.003244995745
513	0.00323694215
514	0.003230353077
515	0.003225708524
516	0.003219434126
517	0.003213559624
518	0.003201106301
519	0.003190922152
520	0.00317426927
521	0.003159879693
522	0.003151102736
523	0.003141474467
524	0.003131818004
525	0.003126591751
526	0.003117135112
527	0.003105019288
528	0.003094430773
529	0.003084186758
530	0.003078508641
531	0.003070775532
532	0.003060645939
533	0.003051499492
534	0.003039066548
535	0.003031690148
536	0.003027678361
537	0.003020920318
538	0.003011892837
539	0.003004896063
540	0.00300028563
541	0.002991023598
542	0.002983289941
543	0.002974033156
544	0.002967546925
545	0.002963257245
546	0.002953901165
547	0.002931506568
548	0.002925718868
549	0.00291387886
550	0.00290575441
551	0.002897243481
552	0.002887564226
553	0.002883483897
554	0.00287371985
555	0.002866522615
556	0.002859796692
557	0.002846828465
558	0.00284102442
559	0.002829699748
560	0.002823707395
561	0.002817281572
562	0.002812880482
563	0.002807744325
564	0.002799785513
565	0.002787338617
566	0.002781082678
567	0.002778077655
568	0.002762693884
569	0.002754839321
570	0.002750690612
571	0.002741662124
572	0.002735972236
573	0.002729983745
574	0.002723123079
575	0.002717831629
576	0.002707939869
577	0.002700973858
578	0.002691022665
579	0.002687683443
580	0.002680976966
581	0.002675562684
582	0.002668013327
583	0.002663577356
584	0.002657367589
585	0.002650873905
586	0.002641104947
587	0.002635936805
588	0.002625650584
589	0.00261683226
590	0.002613608817
591	0.002610675797
592	0.00260356246
593	0.002598070216
594	0.002594510668
595	0.00258828498
596	0.002584998425
597	0.002580831091
598	0.002572387848
599	0.002563265854
600	0.002558258605
601	0.00255037685
602	0.002544353556
603	0.002539030519
604	0.002532890929
605	0.002527066071
606	0.002511794703
607	0.00250640456
608	0.00250156901
609	0.002496759576
610	0.002493469128
611	0.002484516164
612	0.002478443486
613	0.002472231527
614	0.002466882551
615	0.002458081017
616	0.002451844231
617	0.00244649584
618	0.002437189368
619	0.002432096393
620	0.002426773194
621	0.002419843332
622	0.002411042321
623	0.002408605197
624	0.002404684952
625	0.002402684883
626	0.002397775905
627	0.002392123841
628	0.002387406707
629	0.002384620548
630	0.00237878051
631	0.002376331041
632	0.002372595691
633	0.002369614363
634	0.002365586492
635	0.002357256543
636	0.002346658365
637	0.002343982385
638	0.002337401328
639	0.002330032676
640	0.002325426253
641	0.002320353307
642	0.002316440371
643	0.002312358121
644	0.002308682283
645	0.002303643885
646	0.00229990343
647	0.002297026804
648	0.002288760976
649	0.002285130542
650	0.002277619225
651	0.002273897198
652	0.002269336223
653	0.002264645362
654	0.002253223072
655	0.002248857149
656	0.002243205374
657	0.002239919884
658	0.002237378998
659	0.002233539051
660	0.002229716189
661	0.00222585365
662	0.00221281388
663	0.002209664152
664	0.002201779113
665	0.002195801349
666	0.002189693209
667	0.002185161895
668	0.002180809373
669	0.002175978543
670	0.002171082584
671	0.002165900645
672	0.002160679911
673	0.002156379471
674	0.002148980931
675	0.002144247562
676	0.002135331725
677	0.002129223644
678	0.002121219056
679	0.002116586359
680	0.002108831414
681	0.002105297629
682	0.0021009818
683	0.002097158746
684	0.002091816462
685	0.002086832538
686	0.002085101978
687	0.002076926877
688	0.002070489414
689	0.002068163304
690	0.002062416681
691	0.002057582457
692	0.002055245786
693	0.002043776994
694	0.002035602028
695	0.002031239536
696	0.002026670489
697	0.002023855828
698	0.002019753166
699	0.002012817928
700	0.00200875998
701	0.00200428296
702	0.001999255248
703	0.001996950676
704	0.001993277683
705	0.001990926217
706	0.001987948298
707	0.001984105579
708	0.001980860916
709	0.001976852878
710	0.001974169969
711	0.001969588337
712	0.001966531164
713	0.001961853333
714	0.001957140046
715	0.001954443336
716	0.001948764488
717	0.001939073795
718	0.001935132044
719	0.001931660677
720	0.001928153964
721	0.00192270986
722	0.001920148227
723	0.001917174171
724	0.00191422916
725	0.001908883217
726	0.001906758389
727	0.001898572576
728	0.001896122422
729	0.001893195567
730	0.001887544288
731	0.001885739857
732	0.001882817773
733	0.001880013118
734	0.001878079492
735	0.001872302305
736	0.00186926974
737	0.00186679751
738	0.001864384682
739	0.00185813781
740	0.001852681057
741	0.001850871191
742	0.001848332095
743	0.00184401694
744	0.001838725872
745	0.001833731533
746	0.001831611585
747	0.001830360457
748	0.001826510147
749	0.001824903453
750	0.001822206001
751	0.001819784554
752	0.001817087953
753	0.001813680957
754	0.001807822256
755	0.001804177619
756	0.001798226014
757	0.001792055258
758	0.001789131421
759	0.001784891254
760	0.001776797495
761	0.001774406137
762	0.001771267189
763	0.001769047425
764	0.001766630534
765	0.001763470945
766	0.001760606117
767	0.001758986848
768	0.001754661184
769	0.001751359255
770	0.001750031175
771	0.001747286929
772	0.001743629241
773	0.001739806824
774	0.00173672367
775	0.00173424918
776	0.001732456269
777	0.001730478155
778	0.001725839084
779	0.001721963916
780	0.001714265286
781	0.001708573493
782	0.001704631427
783	0.001700606731
784	0.001698319371
785	0.001694503097
786	0.001689564452
787	0.001686836604
788	0.001683003161
789	0.001678970404
790	0.001675498876
791	0.001671267604
792	0.001669203539
793	0.001667242813
794	0.001665201775
795	0.001660880778
796	0.001658120292
797	0.001651723928
798	0.001650204323
799	0.001646473567
800	0.001643134883
801	0.001640117263
802	0.00163704076
803	0.001633605595
804	0.001631831858
805	0.001628390147
806	0.001626224069
807	0.001622835651
808	0.001620847149
809	0.001618641255
810	0.001616225372
811	0.001611997336
812	0.001609176228
813	0.001606028045
814	0.001602389464
815	0.001599734933
816	0.001596924458
817	0.001594426576
818	0.00159102753
819	0.001589137335
820	0.001585664584
821	0.001582913123
822	0.001580414938
823	0.001577602761
824	0.001575652591
825	0.001574040985
826	0.001571379443
827	0.001570256404
828	0.001567671829
829	0.001565998436
830	0.001563729252
831	0.001560342979
832	0.001555921388
833	0.001552699523
834	0.001548692517
835	0.001546575942
836	0.001544225109
837	0.001541330097
838	0.001539460325
839	0.001536512917
840	0.001534683643
841	0.001532110913
842	0.001530313257
843	0.001528302219
844	0.001524661272
845	0.0015226666
846	0.001521253112
847	0.001517669081
848	0.001515686844
849	0.001512231211
850	0.001510584294
851	0.001507548144
852	0.001506140246
853	0.001504907039
854	0.001502706903
855	0.001500881523
856	0.001497664548
857	0.001494030095
858	0.001491933497
859	0.001490561432
860	0.001488341329
861	0.001485244911
862	0.001484121511
863	0.001482300547
864	0.0014776579
865	0.001475418842
866	0.001472224346
867	0.001470529362
868	0.001466836275
869	0.001465138107
870	0.001463485245
871	0.001461119043
872	0.001459027164
873	0.001455420327
874	0.001451176511
875	0.001449594545
876	0.001446184014
877	0.001443922468
878	0.001441226316
879	0.001439595963
880	0.001437244175
881	0.001433616561
882	0.001432529975
883	0.001431008902
884	0.001429528653
885	0.001426718209
886	0.001425078905
887	0.001422483331
888	0.001420101165
889	0.001418119219
890	0.00141613066
891	0.001413877132
892	0.001411142835
893	0.001407301646
894	0.001405318108
895	0.001403658851
896	0.001400698388
897	0.001399588838
898	0.00139685842
899	0.001393056982
900	0.001390051229
901	0.001388891548
902	0.00138591045
903	0.001383086344
904	0.001378047398
905	0.001376872866
906	0.00137284023
907	0.001371206495
908	0.001368926151
909	0.001367291204
910	0.001365621805
911	0.001362830645
912	0.001360058856
913	0.001357200454
914	0.001355451326
915	0.001353276936
916	0.001352205342
917	0.001349204631
918	0.001345801946
919	0.001343037143
920	0.001340388511
921	0.001336435431
922	0.001334870087
923	0.00133275681
924	0.001331020545
925	0.001328732562
926	0.001326603511
927	0.001322816862
928	0.0013215167
929	0.001320183514
930	0.00131724838
931	0.001315851174
932	0.001314687296
933	0.00131387223
934	0.00131207886
935	0.001309324915
936	0.001307753337
937	0.001304698278
938	0.001302938213
939	0.001300285875
940	0.001298891034
941	0.00129788522
942	0.001296736935
943	0.001294906548
944	0.001292869503
945	0.001290920106
946	0.001289643247
947	0.001287165911
948	0.001285236242
949	0.001283395906
950	0.001281446921
951	0.001280681274
952	0.00127918991
953	0.001277881009
954	0.001274794671
955	0.001272626332
956	0.001270810009
957	0.001268314904
958	0.001265928526
959	0.001265154892
960	0.001263993745
961	0.001261098655
962	0.001259834517
963	0.00125739755
964	0.00125409806
965	0.001251743296
966	0.001250013513
967	0.001249206152
968	0.001246821256
969	0.001245553047
970	0.001244356005
971	0.001243380135
972	0.001240504877
973	0.001237593004
974	0.001236197677
975	0.001233459497
976	0.001231977587
977	0.001228977095
978	0.001227395698
979	0.00122537349
980	0.001223277696
981	0.001220375778
982	0.00121982983
983	0.001217841881
984	0.001215913506
985	0.001213482275
986	0.001211985801
987	0.001209481054
988	0.001207939159
989	0.001205507892
990	0.001204148324
991	0.001202138497
992	0.001200595834
993	0.001199909404
994	0.001198330899
995	0.001196963401
996	0.001194992482
997	0.00119418026
998	0.001192516576
999	0.001191473782
